Participant ID,Video file,Gloss,ASL-LEX Code
P30,9729105480015954-BALLOON.mp4,BALLOON,A_02_086
P30,05383323287583486-NEUTRAL.mp4,NEUTRAL,A_03_021
P30,8248698023311662-RADIO.mp4,RADIO,A_01_075
P30,07985757945711458-SHEEP.mp4,SHEEP,A_02_010
P30,2773918184617812-HISTORY.mp4,HISTORY,A_02_036
P30,07127495723835331-NECKLACE.mp4,NECKLACE1,A_02_072
P30,8179177958510633-DESERT.mp4,DESERT,A_03_008
P30,16158630824606268-SOCKS.mp4,SOCKS,A_03_033
P30,6104599644569342-MAGAZINE.mp4,MAGAZINE,A_02_076
P30,4559780919571885-LION.mp4,LION,A_03_012
P30,7767586064310084-BED.mp4,BED1,A_03_037
P30,40836576124732393-HEARING AID.mp4,HEARINGAID,B_01_015
P30,014044000083454966-SHY.mp4,SHY,B_01_040
P30,36127965984007426-NIGHT.mp4,NIGHT1,A_01_003
P30,6773465382804575-CASTLE.mp4,CASTLE1,A_01_008
P30,6489050952171922-MONKEY.mp4,MONKEY,A_01_016
P30,8050887451001638-PARACHUTE.mp4,PARACHUTE1,A_01_021
P30,9788713695924662-STARS.mp4,STARS,A_01_047
P30,03463985692366123-BOWTIE.mp4,BOWTIE,A_01_044
P30,718116911286832-LEMON.mp4,LEMON1,A_01_069
P30,29924438173795465-STAR.mp4,STAR,A_03_087
P30,33926185244216667-FOX.mp4,FOX,A_03_041
P30,6396645534217815-OTHER.mp4,OTHER,B_02_043
P30,09090563454967171-MOVIE 2.mp4,MOVIE2,D_01_026
P30,6309440215655024-HOPE.mp4,HOPE,D_02_085
P30,4104151735517172-DATE.mp4,DATE,G_01_031
P30,35986845636835363-THEN.mp4,THEN,F_01_031
P30,38331150548668425-CLICK.mp4,CLICK,G_01_047
P30,1613714502281085-OVERLOOK.mp4,OVERLOOK,G_01_066
P30,8283322640886985-CHAMPION.mp4,CHAMPION,G_01_081
P30,3615927399692349-BEANIE.mp4,BEANIE,E_03_091
P30,7692060454305165-NOON.mp4,NOON1,G_02_014
P30,7499820145492617-HANUKKAH.mp4,HANUKKAH,G_02_030
P30,9442730482198227-HANDSOME 1.mp4,HANDSOME2,F_01_003
P30,2859182342527915-CONCERNED.mp4,CONCERNED,G_02_047
P30,08872810506732187-PLANET.mp4,PLANET,F_01_019
P30,8037009281954064-OUR.mp4,OUR,G_02_067
P30,9362611491208852-PERFUME 2.mp4,PERFUME2,F_01_046
P30,7672385561892763-SOPHISTICATED.mp4,SOPHISTICATED,G_02_083
P30,5109852851251544-BOTTOM.mp4,BOTTOM,F_01_066
P30,098681924985772-ESCALATOR.mp4,ESCALATOR,F_01_036
P30,7043684779974648-PAY.mp4,PAY,F_01_082
P30,8480306388509071-DAMN.mp4,DAMN,F_01_098
P30,46169801097767316-INTERESTED.mp4,INTERESTED,F_02_014
P30,4770334414940145-MOOSE.mp4,MOOSE,G_02_100
P30,2750888882137674-BLOOM.mp4,BLOOM,G_03_014
P30,7856261530418045-SPIT OUT.mp4,SPITOUT,F_02_030
P30,8671286283978816-DONUT.mp4,DONUT,F_01_071
P30,33318174711947934-ACCORDION.mp4,ACCORDION,F_02_048
P30,20889177562039807-HONEY 1.mp4,HONEY1,F_02_064
P30,01600986744395838-YAWN 1.mp4,YAWN1,F_02_079
P30,3323309038201352-SAILBOAT.mp4,SAILBOAT,F_02_094
P30,03884623593153802-BIG.mp4,BIG,F_02_054
P30,2855652564272284-OCTOPUS.mp4,OCTOPUS,F_03_007
P30,9421543652220579-SLINGSHOT.mp4,SLINGSHOT,F_02_069
P30,9980231478487276-WATER SKI.mp4,WATERSKI,F_03_022
P30,068296817498531-DEAF.mp4,DEAF1,F_03_038
P30,8446743580001375-BALD.mp4,BALD,F_02_100
P30,07554137917057502-WE WILL_SEE.mp4,WEWILLSEE,F_03_027
P30,9366290709069283-ASSISTANT.mp4,ASSISTANT,F_03_076
P30,37897831299319185-WRAP UP.mp4,WRAPUP1,F_03_091
P30,32742933384733-INVEST.mp4,INVEST,F_03_045
P30,9114792395335463-BEAK.mp4,BEAK,G_03_048
P30,9015970212861495-OVERWHELMED.mp4,OVERWHELMED,G_03_064
P30,8281771242207214-CLOSET 1.mp4,CLOSET1,F_03_097
P30,3134692539495285-FAKE.mp4,FAKE,G_03_080
P30,6228111751434071-BLAME.mp4,BLAME,G_01_005
P30,20348034438920393-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010
P30,17927180292408784-LUNGS.mp4,LUNGS,G_01_026
P30,07494780165333825-EYES AWAKE.mp4,EYESAWAKE,G_01_041
P30,012510063032400875-GENERATION.mp4,GENERATION,H_01_032
P30,30162267336574766-TWO MORE.mp4,TWOMORE,G_01_021
P30,08497040540501066-SHORT DISTANCE.mp4,SHORTDISTANCE,H_01_049
P30,2705349961309489-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036
P30,5971874221292348-MOVE DOWN.mp4,MOVEDOWN,G_01_053
P30,7701315887971452-JAR.mp4,JAR,G_01_076
P30,1136773104458666-FREAK OUT.mp4,FREAKOUT,G_02_009
P30,12995806616743089-HIDE.mp4,HIDE,G_02_025
P30,6819925604593147-HEN.mp4,HEN,G_02_041
P30,9410391420396955-STRIPE.mp4,STRIPE,H_01_085
P30,7663430457224993-HAND SOAP.mp4,HANDSOAP,G_01_089
P30,47690873490201824-RANGE.mp4,RANGE,H_01_101
P30,724851979625126-ZEBRA.mp4,ZEBRA,G_02_003
P30,8600438611080494-POLE.mp4,POLE,H_02_014
P30,8156788850080994-PULL CONVINCE.mp4,PULLCONVINCE,G_03_069
P30,46752240035541837-CAPTURE.mp4,CAPTURE,H_03_048
P30,2353366102655563-PONDER.mp4,PONDER,H_01_043
P30,33901501033112824-JOKE.mp4,JOKE,G_03_086
P30,811215664856763-SOCIETY.mp4,SOCIETY,H_01_002
P30,6307284620355997-WATERDROP.mp4,WATERDROP,H_01_019
P30,4794513479367499-ANYONE.mp4,ANYONE,H_01_059
P30,09876827733921911-MAPLE.mp4,MAPLE,H_03_064
P30,9306453339430247-CEMETERY.mp4,CEMETERY,H_01_037
P30,8846528117185832-FAIL.mp4,FAIL,H_01_077
P30,5825564977987459-KNIGHT.mp4,KNIGHT1,H_01_054
P30,3255443246485876-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096
P30,9768746362774403-FASHION.mp4,FASHION,J_01_010
P30,17456065048593028-GET TOGETHER.mp4,GETTOGETHER,J_02_073
P30,33071516011313373-MOSQUITO.mp4,MOSQUITO,H_03_053
P30,15210514391491414-TOY 3.mp4,TOY1,H_03_070
P30,9470610987308501-SWEAR IN.mp4,SWEARIN,J_02_016
P14,8319569320471725-TAIL.mp4,TAIL1,D_01_083
P14,8954846918224115-CURTSEY 1.mp4,CURTSEY2,K_02_006
P14,35742792373556864-WITCH 2.mp4,WITCH2,K_03_022
P14,2688136682493649-SENSITIVE.mp4,SENSITIVE,J_02_091
P14,3407551609125081-ELECTROCUTE.mp4,ELECTROCUTE,K_01_096
P14,8979203171764143-RESEARCH 2.mp4,RESEARCH2,B_03_084
P14,28460352944059664-LETTER.mp4,LETTER1,C_01_031
P14,5200060362971033-BOY.mp4,BOY,B_02_090
P14,14188283118755218-FROM.mp4,FROM,D_01_059
P14,15918059370766668-ABOUT 2.mp4,ABOUT2,B_02_003
P14,9661521964430313-TIGER.mp4,TIGER,A_01_050
P14,2907662588756057-SISTER.mp4,SISTER,D_03_050
P14,3979027928718766-LAPTOP.mp4,LAPTOP,C_03_042
P14,46422038207757876-PULL.mp4,PULL,D_02_062
P14,7861012626503445-PENCIL.mp4,PENCIL,A_02_053
P14,010999847291955689-HONK.mp4,HONK,H_01_074
P14,4763957769385714-EVERYDAY.mp4,EVERYDAY,E_01_084
P14,07864228580966137-EXAMPLE.mp4,EXAMPLE,G_02_024
P14,013447491613897578-ONE.mp4,ONE,F_03_012
P14,8899712496955292-MEXICAN.mp4,MEXICAN1,J_02_045
P14,7378948905149243-TONGUE.mp4,TONGUE,G_03_057
P14,1952536922716328-DEGREE.mp4,DEGREE,J_01_021
P14,4713488121449132-RELEASE.mp4,RELEASE,E_03_059
P14,5564807242550718-BRAG.mp4,BRAG,B_03_011
P14,03595132367129583-RESULT.mp4,RESULT,J_01_039
P14,9548997576827001-MEGAPHONE.mp4,MEGAPHONE,G_03_102
P14,05614324049060748-SPAIN.mp4,SPAIN,G_01_094
P14,8685104541160624-HINGE.mp4,HINGE,G_03_041
P14,8838620750091628-OPPORTUNITY.mp4,OPPORTUNITY,J_02_090
P14,07033438887242505-EARS UP.mp4,EARSUP,E_02_099
P14,36003981967046017-ERASE.mp4,ERASE1,J_03_085
P14,7389515493736889-STOPWATCH.mp4,STOPWATCH,F_01_067
P14,679975718344402-MOTIVATION.mp4,MOTIVATION1,G_03_037
P14,2084353814695059-NOT.mp4,NOT,E_01_100
P14,3958163420356755-REDUCE.mp4,REDUCE,E_01_042
P14,6401719658024074-SPECIAL.mp4,SPECIAL1,J_02_020
P14,634315397642317-HE.mp4,HE,F_02_044
P14,9720363630473194-ABSOLUTELY NOTHING.mp4,ABSOLUTELYNOTHING,J_01_027
P14,5642885310456234-DRESS UP.mp4,DRESSUP,J_03_057
P14,8835921426347377-DESTROY.mp4,DESTROY,E_03_052
P14,4249028832024171-FAIR.mp4,FAIR,G_01_080
P14,7415516030214224-SAUSAGE.mp4,SAUSAGE,F_03_088
P14,6796852684420327-STAND-UP.mp4,STAND-UP,J_03_070
P14,9198255860221181-ALL GONE.mp4,ALLGONE,J_03_021
P14,3341670097833631-GUILLOTINE.mp4,GUILLOTINE1,F_01_093
P14,03607955266464824-HANDSOME.mp4,HANDSOME1,G_01_098
P14,009200541003407947-PIZZA.mp4,PIZZA1,G_01_013
P14,7259523985540011-CHARGE.mp4,CHARGE,F_01_025
P14,18658319828343228-TECHNOLOGY.mp4,TECHNOLOGY,E_03_017
P14,7962748819484944-ELEVATOR 2.mp4,ELEVATOR2,E_03_072
P14,561963088245941-HEARTBODY.mp4,HEARTBODY,H_02_063
P14,16598322653019504-CHURN.mp4,CHURN,E_01_046
P14,9773305504914527-COOL.mp4,COOL1,H_03_032
P14,03937988112658353-LONG WORD.mp4,LONGWORD,H_02_047
P14,4573359272153992-SHAVE.mp4,SHAVE1,J_02_018
P14,7528249853180471-WRING.mp4,WRING,H_01_029
P14,3282308082648395-SHOT.mp4,SHOT,E_01_013
P14,1488176503988412-TRANSFER.mp4,TRANSFER,J_03_028
P14,8341935846334008-LEATHER.mp4,LEATHER,G_02_008
P14,7693798263293723-DEPEND ON.mp4,DEPENDON,H_03_076
P14,9476330652268712-SHELF.mp4,SHELF,E_02_060
P14,37967231008942526-HOCKEY.mp4,HOCKEY,B_01_035
P14,7891365270838089-HOTEL.mp4,HOTEL,B_01_053
P14,8734557794690267-RESEARCH.mp4,RESEARCH1,B_03_084
P14,49683334104419075-LETTER 2.mp4,LETTER2,NA
P14,4975407261972582-UPLOAD.mp4,UPLOAD,C_01_028
P14,9206704878494671-KNEEL.mp4,KNEEL,C_03_021
P14,22440423011229504-JIGSAW PUZZLE.mp4,JIGSAWPUZZLE,C_02_084
P14,46658048467364677-SANDALS.mp4,SANDALS,A_02_004
P14,3169537332774961-KITE.mp4,KITE1,A_02_030
P14,9062714532170151-DRAWER.mp4,DRAWER,A_01_082
P14,3391932545306213-CHAIR.mp4,CHAIR,A_01_017
P14,9600313739097592-TRASH.mp4,TRASH,A_01_035
P14,606520644853493-WAITER.mp4,WAITER,A_01_061
P14,4521704270105982-DEODORANT.mp4,DEODORANT,A_01_086
P14,7982676856318318-STUDENT.mp4,STUDENT,A_02_012
P14,22692689392913556-ROLLERSKATING.mp4,ROLLERSKATING,A_02_074
P14,49078354951381375-PSYCHOLOGIST.mp4,PSYCHOLOGIST,A_03_010
P14,48126189121982743-RIVER.mp4,RIVER1,A_03_035
P14,48240691425718696-DEER.mp4,DEER,A_03_060
P14,09880523391470453-PANTS.mp4,PANTS1,A_01_058
P14,9531165795952123-LETTUCE.mp4,LETTUCE1,A_01_083
P14,29494068225554027-SWING.mp4,SWING1,A_02_018
P14,8124661253490426-GORILLA.mp4,GORILLA,A_02_044
P14,47466369129243957-POPCORN.mp4,POPCORN,A_02_080
P14,9627247187565338-BRIDESMAID.mp4,BRIDESMAID,A_03_016
P14,47846881619538295-CAMPING.mp4,CAMPING,A_01_045
P14,917086698407702-PEACH.mp4,PEACH1,A_01_070
P14,3491427072673472-ELECTRICIAN.mp4,ELECTRICIAN,A_02_005
P14,9403169934328213-PROMISE.mp4,PROMISE,A_01_071
P14,8459822035268414-SPAGHETTI.mp4,SPAGHETTI,A_01_042
P14,8600108054157958-PLUNGER.mp4,PLUNGER,A_01_087
P14,8104036808690269-UMBRELLA.mp4,UMBRELLA,A_02_022
P14,419159131985519-WINDMILL.mp4,WINDMILL1,A_02_048
P14,7594510066897922-PEPPER.mp4,PEPPER,A_02_085
P14,19085270165053836-SCISSORS.mp4,SCISSORS,A_01_038
P14,8376296025069954-BAG.mp4,BAG1,A_01_064
P14,6420008686797527-CHANCE.mp4,CHANCE,A_03_080
P14,7153151180890409-RAZOR.mp4,RAZOR1,A_01_089
P14,8789305254600346-CURTAIN.mp4,CURTAIN,A_02_025
P14,1917106149152783-CLOUD 2.mp4,CLOUD2,A_01_077
P14,5291128485219752-BUTTER.mp4,BUTTER,A_01_034
P14,88934692009882-SHORTS.mp4,SHORTS,A_01_037
P14,5944401100475953-GRASS.mp4,GRASS,A_03_031
P14,3260792653437623-BAKE 1.mp4,BAKE1,A_01_060
P14,7233106160967167-FRENCHFRIES.mp4,FRENCHFRIES,A_01_085
P14,9876992670940363-ROCK.mp4,ROCK,A_01_030
P14,2533168238870538-STRAWBERRY.mp4,STRAWBERRY1,A_01_068
P14,7740108257847211-PRIDE.mp4,PRIDE,A_01_081
P14,12309075517420354-ORANGE.mp4,ORANGE,A_02_020
P14,38617989462459756-SURGEON.mp4,SURGEON,A_02_007
P14,2673617000001616-BOWLING.mp4,BOWLING1,A_02_003
P14,31962433444331007-TEACHER.mp4,TEACHER,A_02_033
P14,9263982550469956-WHISTLE.mp4,WHISTLE1,A_02_046
P14,5740123957022387-BREAD.mp4,BREAD,A_02_058
P14,38220814005631487-PLAYGROUND.mp4,PLAYGROUND,A_02_029
P14,5479270638006415-VERB.mp4,VERB,A_03_005
P14,27204358365821046-CARROT.mp4,CARROT1,A_02_083
P14,9189827276516496-CALENDAR.mp4,CALENDAR1,A_03_001
P14,20186022660811775-CLOWN.mp4,CLOWN,A_03_026
P14,3580942044037232-WITCH.mp4,WITCH1,A_03_018
P14,7219831406702091-MECHANIC.mp4,MECHANIC1,A_03_030
P14,6139770295571052-MOUNTAIN.mp4,MOUNTAIN1,A_01_055
P14,7847873788553315-BIOLOGY.mp4,BIOLOGY,A_02_015
P14,2920783217398957-BASEBALL.mp4,BASEBALL,A_03_043
P14,8755572172901056-TENNIS.mp4,TENNIS,A_01_053
P14,8894786294693828-LIBRARY.mp4,LIBRARY,A_02_041
P14,4617680889892948-ASIA.mp4,ASIA,A_01_078
P14,23145036229367122-LAZY.mp4,LAZY,A_02_050
P14,2004959809279574-ICECREAM.mp4,ICECREAM,A_02_013
P14,7975246634173314-GUITAR.mp4,GUITAR,A_02_077
P14,7394478019836355-FIREMAN.mp4,FIREMAN1,A_02_039
P14,22982157263434932-GLOVE.mp4,GLOVE,A_02_087
P14,08104685083819274-GARAGE.mp4,GARAGE,A_03_022
P14,8799769684729675-HAT.mp4,HAT1,A_02_045
P14,8150427560737685-AFRICA.mp4,AFRICA,A_02_082
P14,4885105755526571-ACTOR.mp4,ACTOR,A_03_047
P14,9249221047830849-FLOWER.mp4,FLOWER,A_03_017
P14,6569343738476958-HEAVEN.mp4,HEAVEN,A_02_075
P14,27832659452858133-EGG.mp4,EGG,A_03_011
P14,8812334969102975-WINDOW.mp4,WINDOW,A_03_042
P14,4828019802246466-SOUP.mp4,SOUP,A_01_039
P14,8471912239016091-WHIP.mp4,WHIP,A_03_077
P14,17037579983285722-PAPERCUTTER.mp4,PAPERCUTTER,A_03_082
P14,9900487515175529-HUNT.mp4,HUNT,B_01_025
P14,8078165669748094-UNDERWEAR.mp4,UNDERWEAR1,A_03_023
P14,8126957617922328-VOTE.mp4,VOTE,B_02_040
P14,869684727328712-WISH.mp4,WISH,C_01_053
P14,4047032407097193-CATHOLIC.mp4,CATHOLIC,B_03_052
P14,8176541084609779-HIPPO.mp4,HIPPO1,C_01_069
P14,37428384587690244-5 DOLLARS.mp4,5DOLLARS,B_01_062
P14,20951289492025293-ADDRESS.mp4,ADDRESS,D_01_016
P14,4553052443604353-LATER.mp4,LATER,D_01_077
P14,8571656341045621-SWEATSHIRT.mp4,SWEATSHIRT,E_01_018
P14,3061019140262111-RECORD.mp4,RECORD,G_01_024
P14,7056674905052369-VERY INTERESTED.mp4,VERYINTERESTED,G_02_039
P14,40577307540014407-EDIT.mp4,EDIT1,G_02_057
P52,45857706473911786-seedSAIL.mp4,SAIL1,D_01_074
P52,6179702126024083-seedEQUAL.mp4,EQUAL,C_01_052
P52,9608256497086776-seedPLIERS.mp4,PLIERS,D_01_032
P52,007182814979122876-seedDIVE.mp4,DIVE,D_02_029
P52,8952842140511983-seedBROWN.mp4,BROWN,D_03_045
P52,4861684722286068-seedART.mp4,ART,C_01_075
P52,16156596952094948-seedHAIRDRYER.mp4,HAIRDRYER1,B_02_078
P52,6620495075175736-seedDRUNK.mp4,DRUNK,C_03_077
P52,22142860158788769-seedTALL.mp4,TALL1,B_01_030
P52,8822432405805758-seedLETTER.mp4,LETTER1,C_01_031
P52,9645242727912822-seedWRONG.mp4,WRONG,B_01_055
P52,5426354166549481-seedLIVE.mp4,LIVE1,B_03_061
P52,934165256749965-seedSTETHOSCOPE.mp4,STETHOSCOPE1,D_03_028
P52,782005418597048-seedCOW.mp4,COW,A_01_033
P52,9036149331863652-seedTHURSDAY.mp4,THURSDAY,B_02_045
P52,9437623529149397-seedBELIEVE.mp4,BELIEVE1,D_02_049
P52,49114588093560485-seedROOSTER.mp4,ROOSTER,A_03_051
P52,2836475527916116-seedDEATH.mp4,DEATH,A_01_076
P52,9620329534902838-seedPOOL GAME.mp4,POOLGAME,D_02_010
P52,5956039216323104-seedCRACKER.mp4,CRACKER1,C_01_081
P52,9530225919421951-seedPAST.mp4,PAST,C_01_049
P52,30308650547262106-seedSNOW.mp4,SNOW1,A_01_057
P52,8491654250925418-seedIRON.mp4,IRON1,D_01_063
P52,6206717734126659-seedHIGH.mp4,HIGH,C_02_045
P52,6816779875336032-seedBREATHE.mp4,BREATHE,D_03_051
P52,04219710187602055-seedNEW YORK.mp4,NEWYORK,B_01_034
P52,7932567926493139-seedLAWYER.mp4,LAWYER,A_03_007
P52,7984109429693049-seedACCOMPLISH.mp4,ACCOMPLISH,C_02_085
P52,18222500105835726-seedCLOUD.mp4,CLOUD1,D_01_092
P52,539265078325357-seedTURKEY.mp4,TURKEY1,A_02_078
P52,06420577246436587-seedWHAT FOR.mp4,WHATFOR1,C_02_054
P52,8300596933486175-seedWEST.mp4,WEST,D_03_053
P52,9193337141832965-seedHOUR.mp4,HOUR,C_02_072
P52,5814408794546768-seedTHEATRE.mp4,THEATRE,D_01_052
P52,18060811926680542-seedGOLD.mp4,GOLD,D_02_009
P52,9592714049006388-seedSCARF.mp4,SCARF1,A_03_013
P52,07483345508103034-seedSATURDAY.mp4,SATURDAY,D_01_028
P52,6242530732628926-seedTHIN.mp4,THIN,C_02_002
P52,7983411108751943-seedBUG.mp4,BUG,B_01_067
P52,25471275222983025-seedEMPEROR.mp4,EMPEROR,C_03_005
P52,6845295310113502-seedHAPPEN.mp4,HAPPEN,B_03_080
P52,21014884099639053-seedBIRTH.mp4,BIRTH,C_02_076
P52,23759830186934616-seedOFFICE.mp4,OFFICE,A_01_063
P52,09843981887486564-seedINTERNET.mp4,INTERNET,C_02_032
P52,23747814298802283-seedBEER.mp4,BEER,B_03_062
P52,9380772246623139-seedWET.mp4,WET,B_02_065
P52,8124646345409476-seedBREAK.mp4,BREAK,D_01_069
P52,8490823098987097-seedSAME.mp4,SAME1,B_02_009
P52,7715727494452564-seedBAD.mp4,BAD,B_02_082
P52,945595010493804-seedSHAMPOO.mp4,SHAMPOO,D_01_035
P52,5095314542128282-seedMY.mp4,MY,C_01_060
P52,9919076709842085-seedNOT CARE.mp4,NOTCARE,D_03_044
P52,45321610069134644-seedDOCTOR.mp4,DOCTOR1,A_03_020
P52,8944080888501851-seedHAMBURGER.mp4,HAMBURGER,A_01_004
P52,06718527858686207-seedCRAWL.mp4,CRAWL1,D_01_068
P52,28976298738317063-seedBUSINESS.mp4,BUSINESS,D_01_022
P52,9432574110287932-seedBASKETBALL.mp4,BASKETBALL1,A_03_045
P52,7053822871733966-seedFRUSTRATE.mp4,FRUSTRATE,C_02_050
P52,41518796326029683-seedSNAKE.mp4,SNAKE,A_01_043
P52,9100155798072578-seedPROMOTE.mp4,PROMOTE,D_01_061
P52,8423243760680699-seedWEDNESDAY.mp4,WEDNESDAY,B_03_056
P52,7927219377744332-seedWALK.mp4,WALK1,D_02_057
P52,9055040307892019-seedDIAMOND.mp4,DIAMOND,A_01_066
P52,3941401273779821-seedDIE.mp4,DIE,D_02_021
P52,9305000721152028-seedLOUD.mp4,LOUD,D_02_007
P52,6882259554153813-seedME.mp4,ME,B_01_068
P52,24708291346216793-seedFIGURE.mp4,FIGURE,C_01_016
P52,7144863119869149-seedSET UP.mp4,SETUP,B_03_021
P52,7772614356446856-seedDELICIOUS.mp4,DELICIOUS,B_01_082
P52,2408343372767363-seedGOLF.mp4,GOLF,A_02_017
P52,19798870362119492-seedSQUIRREL.mp4,SQUIRREL,C_03_020
P52,6918631873299188-seedRESPONSIBILITY.mp4,RESPONSIBILITY,B_01_018
P52,11093820260800857-seedSTRESS.mp4,STRESS,B_02_075
P52,9580372890443305-seedELEGANCE.mp4,ELEGANCE,D_03_042
P52,5264035139124139-seedERASER.mp4,ERASER,C_01_072
P52,2115806482374054-seedAIRPLANE.mp4,AIRPLANE,D_03_068
P52,048412548074734385-seedPATIENT.mp4,PATIENT1,B_01_060
P52,9771679261047299-seedCRY.mp4,CRY1,B_03_028
P52,7271582617041277-seedWEATHER.mp4,WEATHER,C_03_072
P52,7313288183154856-seedPRESIDENT.mp4,PRESIDENT,D_02_016
P52,8711898420249944-seedCHINA.mp4,CHINA,D_03_061
P52,3816215877454672-seedSNOB.mp4,SNOB,B_03_042
P52,512120209161115-seedREST.mp4,REST,B_01_031
P52,5214891801167196-seedMEAN.mp4,MEAN1,C_01_046
P52,4996670527465159-seedSWALLOW.mp4,SWALLOW,B_02_019
P52,5355375975314205-seedLECTURE.mp4,LECTURE,C_03_048
P52,37088453367642926-seedNUMBERS.mp4,NUMBERS,C_02_051
P52,9248587254620628-seedSUN.mp4,SUN,C_02_003
P52,6208153122467146-seedLOYAL.mp4,LOYAL,D_03_017
P52,3501273687092652-seedPOINT.mp4,POINT,D_01_075
P52,48435119780326175-seedMICROSCOPE.mp4,MICROSCOPE1,A_03_076
P52,475127353077462-seedTIRED.mp4,TIRED,D_02_050
P52,32715777687275516-seedOLD.mp4,OLD,D_01_007
P52,9595840152815802-seedWAIT.mp4,WAIT,B_02_016
P52,19919906882131388-seedCLASS.mp4,CLASS,B_03_068
P52,7207278201122214-seedFINGERSPELLING.mp4,FINGERSPELLING,B_03_065
P52,7308672415428421-seedTREE.mp4,TREE,A_01_002
P52,988461318297079-seedSKATEBOARDING.mp4,SKATEBOARDING1,C_02_052
P52,988712174751464-seedBRACELET.mp4,BRACELET,A_03_024
P52,6978175320671693-seedCHICAGO.mp4,CHICAGO,D_01_043
P52,11915735766347124-seedWAY.mp4,WAY,C_02_073
P52,1892913548565094-seedCOLOR.mp4,COLOR,C_02_039
P52,21904973792683724-seedBOX.mp4,BOX,C_03_025
P52,7470131183392779-seedPERFECT.mp4,PERFECT,D_01_008
P52,44951093832888867-seedABOUT.mp4,ABOUT1,B_02_072
P52,048722831227886454-seedDEEP.mp4,DEEP,C_03_006
P52,1095479553892662-seedTRUE.mp4,TRUE,D_03_038
P52,9602169342562357-seedBACON.mp4,BACON,A_03_073
P52,922802570685832-seedMATH.mp4,MATH,A_03_027
P52,8042857055293466-seedOOPS.mp4,OOPS,D_03_056
P52,6978081040494541-seedMANY.mp4,MANY,D_03_065
P52,6986285859680277-seedWEDDING.mp4,WEDDING,D_03_015
P52,0026781326594427224-seedEMAIL.mp4,EMAIL,B_03_083
P52,8792539783717879-seedBOY.mp4,BOY,B_02_090
P52,13856418427419048-seedCOUGH.mp4,COUGH,C_02_071
P52,4208972831229012-seedTOILET.mp4,TOILET,A_02_038
P52,5512823982413133-seedCONGRATULATIONS.mp4,CONGRATULATIONS,B_02_022
P52,6041494320502172-seedBAR.mp4,BAR,A_03_072
P52,9427198695054886-seedDENTIST.mp4,DENTIST1,A_01_014
P52,5994995915177566-seedSHOP.mp4,SHOP1,D_03_058
P52,4711051618566504-seedGLOVES.mp4,GLOVES1,A_02_026
P52,5338337115275984-seedPOWER.mp4,POWER,C_03_069
P52,10255956777193664-seedFROM.mp4,FROM,D_01_059
P52,5641000139726129-seedABOUT.mp4,ABOUT2,B_02_003
P52,20101368984867207-seedTIGER.mp4,TIGER,A_01_050
P52,28568795533708613-seedSLEEP.mp4,SLEEP,B_03_037
P52,9049167353256697-seedSISTER.mp4,SISTER,D_03_050
P52,6383310875300838-seedLAPTOP.mp4,LAPTOP,C_03_042
P52,7431940863735196-seedSTART.mp4,START,B_01_011
P52,9271508961459425-seedSODA.mp4,SODA,C_03_030
P52,7705037379882826-seedLOOK FOR.mp4,LOOKFOR,B_03_045
P52,9467330243270573-seedMUSIC.mp4,MUSIC,A_01_080
P52,15708989001853224-seedOWL.mp4,OWL,D_01_087
P52,3350620048272488-seedGUESS.mp4,GUESS1,D_02_013
P52,02032924325721286-seedWORRY.mp4,WORRY,C_02_015
P52,16175596949402915-seedPERCENT.mp4,PERCENT,C_02_082
P52,5984192076174009-seedPHONE.mp4,PHONE,A_02_040
P52,21893266643537235-seedPULL.mp4,PULL,D_02_062
P52,520190599619728-seedINJECT.mp4,INJECT,D_03_009
P52,5389961480799494-seedPENCIL.mp4,PENCIL,A_02_053
P52,12474586749187111-seedBEAR.mp4,BEAR,D_03_063
P52,3802527701650662-seedACCIDENT.mp4,ACCIDENT,B_02_059
P52,0997028543418974-seedSUNSET.mp4,SUNSET,B_02_087
P52,610138000862706-seedCHEESE.mp4,CHEESE,A_02_021
P52,5751696519434184-seedQUEEN.mp4,QUEEN,A_03_055
P52,35378003973763716-seedATTENTION.mp4,ATTENTION,A_03_089
P52,9655880998317623-seedSILLY.mp4,SILLY,B_01_090
P52,8950147967954618-seedBABY.mp4,BABY1,C_01_017
P52,6926752386678221-seedBEDROOM.mp4,BEDROOM,D_01_056
P52,7133203357637377-seedDISAGREEMENT.mp4,DISAGREEMENT,B_02_066
P52,7790165590558125-seedCHECK.mp4,CHECK,B_03_040
P52,4617924298797549-seedWATER.mp4,WATER,A_02_031
P52,7546524404003914-seedHOLIDAY.mp4,HOLIDAY,D_03_031
P52,5299371816376688-seedELEPHANT.mp4,ELEPHANT,A_02_059
P52,3998189240686236-seedPRISON.mp4,PRISON,A_01_090
P52,05662670897466682-seedSENTENCE.mp4,SENTENCE1,NA
P52,6842092563131505-seedHIGH SCHOOL.mp4,HIGHSCHOOL,C_02_060
P52,32147713012669854-seedCUTE.mp4,CUTE1,C_01_045
P52,026913108747173453-seedSCREWDRIVER.mp4,SCREWDRIVER1,D_02_023
P52,09953879192572268-seedHELP.mp4,HELP,D_01_042
P52,8024395783365497-seedREASON.mp4,REASON,C_01_076
